seed,final_reward,avg_last_10,reward_std,all_rewards
0,0.0,4.423423162700451,3.0381533051649057,"[10.01451198302011, 0.9375, 8.177672205378965, 17.01936401088142, 7.068535905930677, 1.2849144579892613, 0.0, 6.4444046797599785, 0.625, 3.8749999999999996, 1.7708333333333333, 0.625, 2.145833333333333, 3.129553473354881, 10.330394725227618, 1.5980820768709296, 0.625, 1.8525236984382065, 5.624999999999999, 2.34102068510325, 0.0, 0.0, 1.5625, 5.587277348509065, 0.625, 0.9375, 3.269827415012034, 4.971861807268675, 7.2326453094541, 0.7291666666666666, 1.3697078035066301, 6.277365044889003, 0.625, 0.625, 0.0, 9.320148765000855, 0.7916666666666666, 4.942105422549087, 3.141550245798061, 1.3889771796442987, 1.3256203111109415, 4.562499999999999, 1.0416666666666665, 0.7291666666666666, 0.8333333333333333, 0.625, 0.8568213966086599, 2.395833333333333, 3.431818735154897, 6.274012359907551, 12.714660597730862, 0.0, 6.249999999999999, 0.0, 3.4679624097963826, 1.3541666666666665, 1.5625, 6.588249343183394, 3.8118617536410566, 2.428317739744048, 1.7023102239610068, 10.9375, 1.5135609957270983, 0.8333333333333333, 0.7916666666666666, 1.490448281761707, 1.3125, 2.534739100395598, 1.7708333333333333, 4.585352510608524, 4.000011016790863, 2.9791666666666665, 3.7499999999999996, 0.7291666666666666, 1.5192469004698315, 3.229166666666666, 0.8333333333333333, 0.8333333333333333, 6.711873595474434, 1.4797561724390267, 10.346065179752918, 0.6875, 0.9375, 1.4583333333333333, 8.761418992649457, 4.059234872213108, 0.7291666666666666, 10.474949458459708, 6.810709388927705, 0.0, 4.70567825749349, 7.691641741082121, 1.5208333333333333, 6.145833333333333, 6.459667412465872, 7.836364995115538, 7.8125, 1.408422761647305, 0.6532897925335222, 0.0]"
1,24.604166666666668,6.018355787176825,7.046222085015248,"[0.6875, 3.229166666666666, 5.583333333333333, 7.519489825798186, 1.3541666666666665, 0.0, 0.0, 0.0, 7.083333333333333, 1.6746220588697605, 0.0, 0.978776523453931, 3.4071083697819087, 0.0, 18.221540668667135, 5.675409557498636, 0.651776244319987, 10.188775007472607, 0.0, 1.8131335194500924, 18.85416666666666, 7.291666666666667, 0.0, 1.25, 8.675814511899507, 1.875, 8.037592625422638, 4.4375, 1.7708333333333333, 0.0, 11.158196692346058, 9.583411249474123, 0.9375, 1.5302702955933425, 0.0, 0.0, 11.89737449393399, 2.6041666666666665, 7.34882672859801, 7.4702515064050194, 0.8749136256899803, 3.1284331356294843, 11.343945419165715, 2.2916666666666665, 16.052033475582334, 6.057003419265862, 3.269829659040706, 3.8541666666666665, 0.9633237403230233, 1.3368081615928955, 12.819296150867455, 9.687499999999998, 0.625, 0.9375, 0.625, 2.395833333333333, 6.25, 0.7291666666666666, 2.55447977137037, 5.440296653120257, 40.061134999378034, 9.375, 16.33185673550642, 23.43695455062983, 2.258070158974997, 1.8799928130954027, 4.541666666666667, 8.958333333333332, 1.7708333333333333, 4.398759617542993, 8.135709995500925, 20.456856068422876, 6.49803258929366, 11.770833333333332, 0.7291666666666666, 20.16998146817409, 5.5853548701212485, 1.6089510818094461, 3.645833333333333, 3.664826588057991, 2.234662982336295, 3.645833333333333, 3.604166666666666, 0.8517097931869844, 12.41850235675923, 4.865389318226603, 5.331073581783927, 0.0, 12.96523737692759, 8.75, 0.0, 7.803826343065742, 3.75, 5.762959030661009, 0.0, 2.2981452820912813, 11.125574619937751, 0.9375, 3.9013859293457944, 24.604166666666668]"
42,15.503286141963518,5.846559775413167,5.837269015076362,"[6.141338281250152, 0.9375, 0.9625091829156857, 0.7291666666666666, 0.0, 6.3554244083699025, 0.0, 0.8958333333333333, 7.232595239824303, 8.741467044407434, 2.4240404319942583, 1.4583333333333333, 1.537338650000654, 7.790115162474028, 1.6934955994793495, 3.9315526217354915, 0.0, 6.124244351326318, 0.8333333333333333, 3.0863329052945065, 1.6700854837134722, 4.4375, 2.327667406290297, 0.0, 0.0, 2.9166666666666665, 3.125, 4.749999999999999, 10.625, 1.4583333333333333, 4.0625, 1.3541666666666665, 1.4583333333333333, 0.8501047740348846, 0.0, 6.45531012273078, 0.6461540928599927, 0.7335452485201996, 8.269146108050665, 0.625, 1.6933102578376649, 1.6947902469241454, 1.9791666666666665, 0.0, 0.8333333333333333, 4.895833333333333, 0.9375, 4.336458302121188, 3.0219228589440292, 0.0, 0.625, 2.395833333333333, 0.8333333333333333, 2.875, 3.854166666666666, 8.864582833558021, 2.583333333333333, 0.625, 1.5625, 1.7181675308791344, 2.2123957145471165, 1.9018479611416343, 6.2215648730679, 0.0, 0.8333333333333333, 0.0, 0.0, 7.642613641360545, 4.6875, 3.8541666666666665, 0.7291666666666666, 3.333333333333333, 0.625, 2.5667953193554007, 6.041666666666666, 0.0, 0.9375, 1.4583333333333333, 0.625, 0.7360849946686754, 0.0, 2.2092158432069646, 0.625, 2.8205856073728683, 10.648747128639583, 2.314513351187987, 2.321470862464257, 13.979166666666668, 1.5625, 11.25, 2.520833333333333, 0.0, 3.301090322488374, 0.0, 2.5619769729427073, 16.3125, 8.4681042385526, 0.8623610248449662, 8.935445720006157, 15.503286141963518]"
123,12.57517519789421,11.970202514715744,9.28766181816835,"[0.0, 4.350887184224552, 5.737941931593005, 13.03593054877081, 13.552773097413201, 25.75559483563652, 19.017604009625583, 4.933440913993013, 21.721817557082115, 27.358828299258466, 13.481122592945095, 16.604560800528475, 45.35982094368628, 0.0, 11.736898093786355, 17.561114919433855, 12.70861508269002, 20.514055581946792, 20.104166666666668, 7.448399900354576, 10.350399259099376, 42.90521345159676, 9.442950184483632, 30.44233440618847, 3.23079018386538, 30.43060099921165, 37.66666666666667, 15.016021026285692, 2.896026408996801, 12.989930050460135, 16.479543294392904, 16.354286403413617, 9.077232571187237, 11.674948200469773, 18.75, 28.192337889084275, 6.061406422971677, 41.16721690800283, 38.611959856994396, 16.614519154766747, 2.395833333333333, 7.025091844026318, 25.468220167905404, 5.817121447239756, 23.14212913689282, 34.171634253288005, 44.61457687166578, 3.7634443114267953, 8.769599108821424, 7.208333333333333, 0.625, 10.02572344683194, 1.0, 17.602725483565617, 32.85123282413977, 4.0071197106364265, 3.3641264304623966, 20.226552556453203, 12.69123785891743, 21.45833333333333, 4.479166666666666, 7.2340285775817135, 1.4583333333333333, 6.476793649413791, 6.770833333333333, 1.6666666666666665, 25.421564704654255, 11.578315688008882, 8.230050495888811, 7.024673665677241, 2.0, 2.708333333333333, 15.937499999999998, 23.863226228266573, 29.48717533440658, 19.847225936839443, 0.0, 13.959188739009434, 15.198208943837141, 11.261494683996338, 7.091328709495577, 4.0, 28.768093053623584, 23.141690129673673, 14.056232228740932, 27.56866468615276, 17.101433778445923, 31.371788906995587, 0.9375, 21.298197570222143, 26.03997360624449, 27.062866401667232, 7.8125, 3.0715946266381944, 22.87769860865481, 9.688501737891688, 4.5258679165809745, 3.44368038491917, 2.6041666666666665, 12.57517519789421]"
999,4.0542953915235955,1.361127521906407,1.2698289897067891,"[6.538123806132923, 6.770833333333332, 2.7520946332581793, 0.0, 3.9166666666666665, 1.5371063993372172, 1.3541666666666665, 4.541666666666666, 0.7421647723439835, 2.2105404875803636, 6.195891335159522, 0.0, 2.198751736636291, 0.0, 0.6422982492221014, 2.0970476366858977, 4.032719913110199, 3.542130589352695, 0.0, 1.4813771331956602, 0.0, 0.8590259190252049, 1.579198551726396, 2.725931115097572, 0.3125, 0.0, 2.0040473570091804, 1.6875, 0.0, 1.6893614948884756, 0.9999320214786267, 0.779735118735942, 2.5102158987118846, 2.486619427861662, 3.1231293650951457, 1.7514615664230027, 0.9375, 1.7819122744307625, 7.083333333333334, 5.259282216012556, 1.4641324893478138, 0.0, 5.626469689035023, 2.967567922437203, 1.7291666666666665, 0.0, 2.2916666666666665, 3.8781485951480033, 2.296641561924682, 0.8333333333333333, 0.0, 0.6315027701411947, 3.6508565208006933, 1.605756402062274, 0.9375, 8.377742492232624, 0.9375, 4.23663700802921, 0.9375, 4.6275432020551435, 0.0, 15.428754433895541, 3.3874308573617453, 3.5416666666666665, 7.840221248828992, 1.9993715682488802, 4.333333333333333, 3.0472207041497947, 0.0, 4.375, 0.0, 2.8493941220605814, 0.0, 2.5733825147149822, 0.0, 0.0, 0.9375, 1.7649220769286875, 2.2017692039968475, 1.4166666666666665, 1.9630977141068766, 5.3125, 1.4583333333333333, 0.7291666666666666, 2.293411890568885, 6.239331290257877, 0.0, 2.083333333333333, 5.64360203345857, 3.5416666666666665, 0.9375, 0.0, 0.0, 2.9166666666666665, 0.7366219855767383, 0.8679997619093673, 0.7489325204330263, 2.5, 0.8492588929546754, 4.0542953915235955]"
